user,string,id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string
alexdrossos,-He's going to rock the place with his brand new song Red. <b> You have a great night. </b> Thank you for coming by.--1362525,1362525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-She's kind of retired. <b> Just like five stars. </b> I want to do that one day dad likes my accordion teacher 5 Stars I give mr. Lim who gave me violin lessons.--334960,334960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--There is one story of Athena's childhood and a youthful accident that guided the rest of her life. <b> So after he fused his head back together, he wasn't sure what to do with Athena eventually the single dad sent his new daughter away to be educated by his nephew. </b> Triton was a fishtailed ocean God so Athena spent much of her time in and around water and more of her time with Triton's daughter Palace Palace was a water nymph a maiden of the And and Athena's only friend, but today the war goddess and the water nymph raised their swords squaring off against each other the pair sparred on the surface of a lake Palace floated amid a column of waves her long hair and shimmering fishtail distracting from her killer aim, Athena defended herself from a tapas Lee craft wearing armor, as always.--19943062",19943062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--I'm going to fix your life. <b> First of all, I was like, I don't know if I want to do this vision for yes, you're gonna do this isn't board and then they tease me it's like Pam always has a project. </b> She always has something for us to do she does this and she's always gonna bring a book or so. They teased me about that because they know that's me, but they're not going to--29833487",29833487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alexdrossos,-She's beautiful as well as being extremely successful. <b> Words that help us with information in addition moreover furthermore. </b> These linking words are usually used at the beginning of a sentence to add another idea or further develop the previous Point here are some examples people who exercise regularly have more energy during the day and sleep better at night in addition. They tend to live longer another example--2766874,2766874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-But right now I'm good like right now I'm cool talking about it. <b> I'm upset about it. </b> Like I of course. I wish I didn't have PCOS.--1391170,1391170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
alexdrossos,-It's like not his stats weren't even a ruined because there aren't any stats. <b> Gamers are gamers are awful. </b> Let me tell you certainly can be speaking of which Eddie deal with toxic people in game ruining your game and momentum while in-game communication is the key. Well in game is communication the key to winning the game.--2786628,2786628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--So but I mean, it's functional it's fine. <b> Then I wouldn't have had like much of a problem with it, but it's from me personally. </b> It's like how they changed some of the script right? Mmm, you know at the end of the day, it's not the end of the world.--6496281",6496281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--Obviously, they're their own thing, but they lived together in this house and this they're getting anime adaptation where they have human forms is basically what it is. <b> Like it just looks super cute and it's going to be fucking cute. </b> I love anime of animal face Johnson's. So automatically it's gonna be at--6514116",6514116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
alexdrossos,"--He says by trading away a couple of second round picks that can be easily bought any time we want and <b> He's the only one so to say you're one of two longer term deals is a flexibility breaker is ridiculous. </b> But the question being can you repeat the question Tim? Because I was going to go off on something in this is from Stevie said what or, who do you think is the best contract that yes aren't have in terms of trade assets going forward, right?--1013603",1013603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--Like was it going to like Garrett's it was just going to sit there and like Decay. <b> I want to see if anybody eat this banana off. </b> A wall clearly they ate the banana Off the Wall, which means therefore they were discussing. He's trying to capitalize on that Andy Warhol painted like the bana.--24864814",24864814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--So despite all of its criticisms. <b> That sounds familiar not everyone who read the book at the time took offense to the novel's murderous protagonist or its gay themes. </b> It's believed that the novel was integral in bringing about the Fateful love affair between a young a one-year-old Lord Alfred Douglas and the 36 year old Oscar Wilde, the two were introduced by a mutual acquaintances in 1891 and Lord Alfred was impressed by Wilds literary achievement and Charming wit while wild was attracted to Alfred's youthful beauty that the commencement of the affair coincides with wilds heightened creativity is probably not a coincidence in this time period while it is believed to have fully bloomed into the truest version of himself working.--31726173",31726173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-She was like this road has several names shoveling Newport Greenwood 20. <b> I don't know how many years ago either. </b> So potatoes fried movies all of them D&D wizard Trump yucky. I want it God.--2908953,2908953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--That was the thing. <b> Thanks, and then now it's just like POV, I'm getting ready for my date with a murderer and it's just like yeah, I mean you don't I don't Jacob doesn't use take don't have Tick Tock. </b>  I'm sorry, but it's just basically Dance videos and povs just like boring Yeah, Tim.--14621442",14621442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And it's sad and I hate seeing this. <b> You could tell that man was trying to be the voice of reason in the family. </b> He was really trying to do his best for her, you know look like her mother's side of the family. They wanted some Grand Finale.--7137007",7137007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
alexdrossos,"--And a slow breath out relax for 5 4 3. <b> Well done, there is enough soft warm soil to make a cozy bed. </b> That is perfect for wise old a tree to sleep on although her birthday was only a few days later the weight felt like forever. Finally the big day arrived Willow had a party and invited all the creatures of the forest deer and squirrels Ducks swans woodpeckers and all sorts of animals gathered by the edge of leg.--20486570",20486570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,-Lupin could have killed me about a hundred times this year. <b> Why didn't he just finish me off then? </b> Don't ask me to Fathom the way a werewolves mind works his Snape get out of the way Potter. You're pathetic hairy old just because they made a fool of you at school.--1341100,1341100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I know I saw you keep young as I look at the time and I was like, oh, yeah, we are about time ago. <b> We got school tomorrow. </b> I got work New York tomorrow. I mean you work your purchase.--683591",683591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And so I need your help. <b> I raised an eyebrow. </b> No, I'm not scared. But I'm worried about two things.--13191597",13191597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-They don't care how many millions dollars I made they want to know what I've done with it. <b> They want to know how to give back give it back to our team. </b> They want to know about the trip to Maui. I'm taking the team on they want to know all the stuff.--652266,652266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And I'm seeing The Feelers that are being exploited. <b> The window logic is at the window. </b> Yeah, when you're hurting your in that emotional place, it's hard to hear. But if we want a whole America over whole restored America, we have to use that that whole brain but right and left have to speak to--1236339",1236339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-Thing so we try to keep that Dynamic really tight across the park city. <b> What are you guys doing? </b> Well that you're allowing that to happen. So one I think we're lucky.--1469383,1469383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--If you have a positive mindset and exert your energy into the proper places, you can go Sky High. <b> So please don't waste your mind right now. </b> I read and explain to you guys that I am reading a lot of books now. So I talked about Oprah's Book and how her breakup was a blessing how she discussed in her book and it's like an every book I'm finding hearing something about breakups and that's because that's what my podcast is about I guess.--27157036",27157036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--I mean I'm I wasn't I'd never really thought about that stuff before but you just holding this baby. <b> You know, your wife is just had given birth to she's you know, not in the best way, you know, she's a a bit tired and all that and you've holding this baby and I suddenly felt this overwhelming feeling of that. </b>  I've got to look after I mean, I you know, we all have different ways.--33221277",33221277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--She is she gets killed because she goes right up to duras. <b> But then when you see Wharf just no-holds-barred walk up like walk over and kill him immediately typical cards like did it As great as this great choices, I'll tell you, you know surprisingly for show that often could be very chaste. </b>  There are some great Next Generation love stories you one of the ones I love which is very early in the run and people tend to dismiss season 1 and 2 was in 1 0 0 1 0 0 1 which is Right girls involved with minuet where the bynars create sort of the perfect woman to distract Oh, you mean like that Requiem for Methuselah now, but--10613442",10613442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--So I think this is an episode. <b> Okay, I have to put down just some of the things I wanted to share for this future episode on rejection because sometimes you feel rejected, but from the point of view of the other person, it was something it's not different like okay, I agree. </b> Because I might forget to talk about this and the future one of those dramas I carried with me for ages about my dad was this one time when I already I came back from Nigeria. He already had a second family.--5978689",5978689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-We have seen it before Madeline Tolentino. <b> Meet sill the terrifying Beast that ran amok in the movie species called coincidence are called invention of the legend but just weeks before she spotted a strange creature beside her driveway Madeline Tolentino admitted she sat in a movie theater and watch the science fiction Thriller species stand Radford interviewed Madeline Tolentino. </b> I think she genuinely believes that she saw this. I don't think she's a hoaxer.--2536829,2536829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And then you start thinking about I've always wanted to live in this place. <b> You never know which way that exercise will go so if you've never done that, I want you to do that first because it's super important to your journey, but the second thing is </b>  Understanding that none of this is going to go how you planned remember if it was all just down to planning stuff out and it going our way one life would be horribly boring and to there would be no comeback stories.--21849719",21849719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--men's raised voices coming from downstairs <b> But then you hear something new if you didn't know better, you'd swear some sort of sword fight is going on down below you what on Earth is happening. </b> You don't want to run downstairs to see after all. You don't want to get caught up in a bar fight.--23427549",23427549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-I'm just going to tell you like my my exploration goals are done in this game. <b> I discovered ammonia World Earth-like worlds shit ton of icy bodies. </b> I've discovered I discovered like I think every type of world I've discovered like every time world is possible. I think I've discovered every type of star this that's possible.--89859,89859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alexdrossos,-None of those men were responsible for that division. <b> because of the way in which they had come to worship intellect for its own sake and had not see the great necessity for the work of God to be something very personal and individual for them. </b>  Never mind about their party.--2862740,2862740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I enjoyed talking about this kind of stuff. <b> I'll be checking them all night. </b> I'll be answering you guys all tonight. I promise so that with that being said, thank you all go green.--6987103",6987103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And that's not even all like I've never thought that I would be able to actually make money from this humble podcast here, but they even make it easier for you to get sponsorship deals. <b> You need to make a podcast betting one simple and easy to use app if you're thinking about starting a podcast. </b> In sharing your passion. I really recommend you to do it with anchor.--31235754",31235754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--He restricted the freedom of speech and press and increased the dissemination of pro-government propaganda, unfortunately, <b> Stood Parks motives, but he disagreed with his actions. </b> He saw the imprisonment of student protesters as not only immoral but also impractical since it could spur even more unrest but Kim had his orders any public attempts had Civil Disobedience were met with hostility from the kcia. The record isn't clear on what exactly Kim did but he became known for his overt.--317429",317429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--I mean, there's just so much. <b> We're just here to race have fun and go home, but I've always appreciated that out of your dad. </b> This is like he didn't really feed into the junk. No, he's your dad likes your dad racist.--20899674",20899674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--There's creation tools that allow you to record and edit your podcast right from your phone or computer anger will distribute your podcast for you. <b> It's everything you need to make a podcast in one place. </b> Honestly, we've been using anchor for a while and we really love it. It's streamlines everything makes--22698514",22698514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alexdrossos,"--Mostly this idea that like, you know, you can't necessarily rationalize or you can rationalize basically the conflict around this idea whether or not you can rationalize that the human species should or could treat other animals in a way that we don't treat each other. <b> How does this apply? </b> Because like I'm someone who believes first of all, and I'm Spoken about this in great detail on this channel trying to think of where probably multiple uploads that is meat murder upload.--5959408",5959408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSS,"--Nominal Talent, he's a guide. <b> Maybe he was banged up or whatever. </b> But you know Miami's losses for his game if he is eligible big if I would be very surprised if he did not play from game one next year and you know barring him having a major problem with the Playbook being the starter very early in the season. So when you look at this and obviously you can factor in whether he's immediately eligible or not.--21052295",21052295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSS,"--I love that Brendan. <b> I'm into it it is yeah fall form. </b> Yeah II fully evolved my wings, I guess summer My Season. No, I'll figure it out.--23119327",23119327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,- data/raw/spotify-podcasts-2020/podcasts-transcripts/4/G/show_4GoSoxDAsPxdQifYr4vv69/0tqdo109IcN9S1yTgpArWU.json <b> Welcome back to another episode of daily Fortnight your daily podcast about Fortnight. </b> I'm your host Mike EA Ka Mike. Daddy AKA magnificant Mikey.--474075,474075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--What am I going to do with that and you're like like they're looking at it like thinking it's the cutest greatest gift ever when really all I wanted was like FIFA FIFA. <b> Yeah, like that's what I need and Necessities you need in life socks jocks, basically what you get for Christmas. </b> I don't need a collage of pictures of our Shit because it's on your phone.--27924817",27924817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSS,"--You know that it's something really personal and dear to them cool. <b> I like sex because sex is part of that human interaction where I can Stand there Vibes like truly understand who they are as a person fill them and and it's weird. </b>  It's almost everyone's like super your super emotional and you have sex and I'm like what you know, and so--8715845",8715845,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSS,"--Yeah, I would, you know, obviously agree with that point and so I think a decent time to kind of transition I'll say this because it was cool to get a to get and I we've actually kind of covered a couple of The Listener questions that we had in terms of like Florida playing bigger. <b> So, you know, we always appreciate listener questions more than more than you guys know, it's the best part of doing the show, I think so. </b> Justin Fortner dough asked this fun hypothetical said if you could choose Appleby order Russia and add them to this current team this year. Which one would it be?--26200132",26200132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--If you are from the very core of your being appreciating everything about him when you look at your family business Through The Eyes of source you feel proud when you look at your mate Through The Eyes of source you feel so much love and so much appreciation. <b> And so thankful for who he is and when you feel that he might miss it because Is not in tune with it, but he's not always not in tune with it. </b> He's often in tune with it and he will feel it. But if you agree with him about the things that he's worried about then he won't get there.--4697527",4697527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--Yeah, so I'm just yeah currently studying to learn a lot of techniques and learn more about about all of this and and what happened to me a Tony Robbins. <b> But also yeah, it's a I would really like We have it help other people do the same cool and where can people find you if they want to follow your story. </b>  So I literally just set up a Facebook page.--6390347",6390347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-I have acrylic nails. <b> Thank you for listening. </b> Thank you for coming to my TED Talk. These the smell the smell your fingers when you arrive.--974492,974492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--Yeah, and I could see he kept talking talking talking about it, but it wasn't happening. <b> So I played around with the serenity mm and the metal mask and everything and I've covered his all their show and it was pretty easy to do and it wasn't like nothing could be stolen from me or anything like that. </b> I you know, I was a little worried if and so what the serenity mm crypto dividend airdrop Bitcoin airdrop was is Really what Richard Hart is proposing.--32411714",32411714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--So I'm doing you backwards. <b> I thought you were I thought you was just starting one of those like Ripley's Believe It or Not giant houses, but no downsized. </b> It's 60 years old. You've that controls almost as big--5527152",5527152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--However, it's so I didn't have to fit it to proof of <b> I decided against it. </b> This thing was intelligent it was waiting for me to be alone again and knew I wasn't so didn't attack any of those nights if I was going to lure it out again, and at the very least get a better shot of it. I need to stay alone until it came out to see me.--8078750",8078750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSS,-Because you won't do them if you don't address the shit. <b> And the reason I'm talking that my man is because I've been doing this for a minute. </b> The reason I'm showing you guys videos of 2009 bad haircut fat me is because that dude was saying the same shit I'm saying right now. There was less eyes on me.--1169054,1169054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
alexdrossos,-Where I just feel really comfortable and in a good flow. <b> So how does Clovis day to day today? </b> I also want to talk about the experiences that you have had you been really great about like allowing me to share your story and share born after pictures and things like this. So I just want to talk a little bit about what the Clovis Community has been like for you in terms of meeting other people or participating in the groups or what does that look like on your journey you you really got a great group that--1416952,1416952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I just don't see this team really getting over that hump though. <b> You know, I'll put them there. </b> I think this team has a lot of potential to be a good wild card team and compete Wildcard games, but We're going to begin.--27323288",27323288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--Like it's easily going to reach almost a billion if it's not going to reach it 1. <b> Yeah, that's another fear. </b> I've heard some reviews Express that because Disney has over extract saturated all of Frozen with her tours or shorts. Especially in regards to the shorts that people are just exhausted from over.--11418626",11418626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,-Fire the median of breaking bread together food and we what happens when we do this to get so that that was the plan and it was it was it's going to be awesome. <b> I couldn't shake this sort of internal sense that That wasn't what I need to be doing right now. </b>  So I just I pushed that to the side and I went back and I just started.--1281493,1281493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CSS,"--Give us a follow at podcast underscore. <b> All right, because I'm what I'm going to always need new content and always new stuff to talk about. </b> Thanks very much guys. Enjoy the game Saturday.--19776438",19776438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--And in that program. <b> I'm not arguing for a raise, but you would tell him I tell her one down is I wouldn't turn well who wouldn't who would turn one down? </b> Hey me too much. Please stop please stop giving me paychecks.--9045987",9045987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--I think that's beautiful advice not just for first floor but for everything in life, so thank you for sharing that. <b> Yeah, well on that kind of leads into I guess another tip or trick or mine hack if you if you if you want to call it that would be you know changing from the half to mindset then want to mindset so So this is helped me a lot in my training as well where I say, you know, like I get to do this I'm loves to do this. </b> I'm grateful that I have a body that allows me to do this when you say you have to do it. It sounds like you know your it's a chore it's worse and nobody likes that nobody wants to have to do that.--32021211",32021211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-How how does that happen? <b> Why are so few people using that as their North Star? </b> And that is What's led me into the all the heavy all the insecurities all the parenting all the Judgment. All the happiness is silent as unsocial and hate and anger is loudest confusing people.--2476310,2476310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSS,-I think you've kind of like inspire a lot of entrepreneurs to like Start mentorship programs and it's to the point that even like when we do like our we worked or people are coming up to me like so Melissa. <b> Now I'm excited that about everything that you're doing and you've added extra pressure to my plate. </b> Yeah first let's get into like who is Melissa Butler for those that don't know who you are. They're gonna know about who you are after this episode.--2724647,2724647,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I want you to understand the message of the door. <b> You are here to bring a mighty message of light into the minds of people. </b> And how you choose to do that must always come from Joy and play and freedom. if you chose for you are here to build lives and to build your own you can see the intricate design in weaving of life, you know exactly what people need and you know exactly what you need for there to be Harmony for there to be manifestation for there to be love for there to be joy and for there to be Optimum Health.--17545999",17545999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
alexdrossos,"--I think they need to introduce something different to queue for anyway, because you for generally although the trailers do really really well. <b> It's normally the most underwhelming release of the mall in terms of impact on the players who play it on an everyday basis. </b> So adding something extra even as far as the spellcraft an idea, even if it's just a hint of it would definitely change. Point of view of what to expect.--3273339",3273339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-They knew the whole time that oh my gosh. <b> It was the industry's motivation to create doubt and so she wrote an article if you look up Linda hatch Agnes ology that article will pop up and it's really good because it It describes the the method of sowing doubt into the Public's perception. </b>  So people just go.--2640202,2640202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSS,"--Hmm But then I'm like is that even real? <b> Because I'm they were kind of just a party that I mean, this is this is this is what we look back on it. </b> We kind of see yeah, but I suppose at the time because you get a lot of that you get a lot of American Media before they declared war being it like trying to appease Hitler that's is a because because he technically I'm a human. He was the leader of one of the most powerful economies in the world.--3432754",3432754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--It's up to you. <b> They came back they look yeah on top of that like they went out of state like Knocking anybody hustle, if your family got it, they got it, but my family ain't got it. </b>  So I stayed my black ass right in state and I'm still in debt, but it's not like it's bad.--482706",482706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I just like the idea of that if you like the killer bunny, right? <b> I like that idea. </b> You have here Ryan and his pet killer bunny. Oh boy, that would be even worse like oh look at that bunny there and then it tries to eat your face.--14988962",14988962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,"--I had the hardest time ever selling this product Runner why no one fucking wants to start an email marketing agency in 2019, right? <b> Why would I start an email? </b> It was the hardest sell ever and yet I kept trying to push it and push it and push it on the prospect because I had made so much money doing email myself. That was how I had done it.--29726843",29726843,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexdrossos,-Holding breathing here building stability strength in the legs and that will add a little bit of balance to this. <b> And then over to the other side same thing. </b> Finding your balance here and then back to the center and then up to stand as you inhale reach as you exhale fold all the way down inhale lift halfway up exhale back to down dog or chaturanga up dog down dog. Listen to your body.--1140284,1140284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-You can't let yourself snooze if you're going to stay on track on days. <b> I reset my alarm and go back to sleep. </b> If you're going you need to just do it. Rick don't let yourself think about it.--2551086,2551086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--Can you do it five times? <b> I look in there like ooh 30 is a lot and I'm like, yeah. </b> I know it's basic multiplication, but you are not thinking about that. So what's an appropriate volume?--14698993",14698993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,-So ravana goes and fight against Cabrera wins the battle and snatches from kuvera The pushpaka Chariot and we all know the story that later appears in ramayana where rawvana kidnaps mother Sita in The pushpaka Chariot. <b> He got this as a result of him winning this battle against his stepbrother who was God kubera one of the Gods in Heavens? </b> So he gets the pushpaka Chariot and then he is further in vain and there he roams around from place to place. He sees a group of great sages and Saints.--799248,799248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--Maybe a bit more Scenic we're going to try and do about 95 kilometers now to get up to 300 K for the day. <b> You started a bit too late really, but you did get a good sleep last night. </b> So let's go to balance these things out. I think our plan will be to stop in about an hour check.--15815670",15815670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alexdrossos,"--If I if I put the link to the Unleashed conference website on there. <b> We'll put the link which is the appropriate link. </b> I'll do that then and that's it for today. If you found value in today's episode, please go and tell at least three of your friends about it and give us that five star review on iTunes.--31907973",31907973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSS,-The radio had been turned to 2182 the emergency distress frequency. <b> Someone had clearly tried to call for help recall that it was Captain Miller who prevented inspectors from a praising the radio on the joyita before the ship set sail if the superintendent had been able to see the radio then the joyita may have avoided it's uncertain fate the radio isn't the only faulty issue that can be laid at Dusty Miller's feet recall the billowing black smoke from one of the engines that forced the joyita to delay its journey by a day Miller had claimed it was only rust buildup that caused the smoke but the investigators found that the port side engine of the ship was completely out of And evidenced clearly by a disconnected propeller shaft. </b>  It's unlikely that the crew would have attempted such an extensive repair during of which which means the engine had been in the process of being repaired before Miller signed on to travel to tokelau.--2148648,2148648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSS,"--I know that's one of my I know it's one of my Noble drawn to literature later biases, but if you can incorporate that into your evening routine, I think it'll help with connection all sorts of things. <b> Okay, and then also to just Just keep in mind. </b>  I really love just the short description of these age groups.--10128225",10128225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
